userName,gender,city,min_experience,job_title,education,skills_name,level
Backstrom,Male,AsunciÃ³n,4.9,Business Analyst,Diploma Computer Engineering ,"Requirement Gathering - Requirement Analysis -Design Specifications - Client Communication - System Documentation - Problem solving - SDLC Operating Systems: Windows OS, UNIX (Linux/Ubuntu) Languages: Java, C++ Web Languages: JavaScript, HTML Tools: Citrix Software, System Architect, Quality Center v9.0 & v10.0, Tortoise SVN, DOORS, Artifact Viewer, Jform Designer, JIRA, Microsoft D365 Other Skills: Microsoft Office, MS Excel, MS PowerPoint, MS Visio, AutoCAD, VLSI, MS-CIT Certified",Advanced Level
Ford Neal,Female,Pristina,3.7,Business Analyst,Diploma Computer Engineering ,"problem-solving, communication, and technical skills, Statistics and probability, Programming skills, Data visualization, Negotiation skills",Advanced Level
Slocovski,Male,Brazzaville,3.8,Business Analyst,MMS Management   ,"Key Skills - Requirement Gathering - Requirement Analysis -Design Specifications - Client Communication - System Documentation - Problem solving - SDLC Operating Systems: Windows OS, UNIX (Linux/Ubuntu) Languages: Java, C++ Web Languages: JavaScript, HTML Tools: Citrix Software, System Architect, Quality Center v9.0 & v10.0, Tortoise SVN, DOORS, Artifact Viewer, JformDesigner, JIRA, Microsoft D365 Other Skills: Microsoft Office, MS Excel, MS PowerPoint, MS Visio, AutoCAD, VLSI, MS-CIT Certified. ",Advanced Level
Fortune Helen,Female,Jerusalem,3.9,Business Analyst,MMS Management   ,"IT Skills: Area Exposure Modeling Tool: Bizagi, MS Visio Prototyping Tool: Indigo Studio. Documentation: MS Office (MS Word, MS Excel, MS Power Point) Testing Proficiency: Smoke, Sanity, Integration, Functional, Acceptance and UI Methodology implemented: Waterfall, Agile (Scrum) Database: SQL Testing Tool: HPQC Business Exposure",Advanced Level
Celotti,Male,Lusaka,4,Business Analyst,MMS Management   ,"DOCUMENTATION, TESTING, INTEGRATION, INTEGRATOR, PROTOTYPE , EXCEL, HTML, JAVA, PHP, POWERPOINT",Advanced Level
Christmann,Female,Amsterdam,4.1,Business Analyst,MMS Management   ,"Knowledge of Computers on the Windows platform, Fluency in MS-Office Applications such as Excel, Word, PowerPoint, HTML, JAVA, PHP ATTRIBUTES , Hardworking towards achieving the Goal , Good communication skills , Quick learner, Good interpersonal relation",Advanced Level
Andreasson Edvin,Male,Kuwait City,4.2,Business Analyst,B.Sc. (Science),"SDLC, VISIO, REQUIREMENT GATHERING, Documentation, Functional Testing, Business Analysis, Jira",Advanced Level
Chaffee,Female,Tehran,4.3,Business Analyst,B.Sc. (Science),"IT Skills: Area Exposure Modeling Tool: Bizagi, MS Visio Prototyping Tool: Indigo Studio. Documentation: MS Office (MS Word, MS Excel, MS Power Point) Testing Proficiency: Smoke, Sanity, Integration, Functional, Acceptance and UI Methodology implemented: Waterfall, Agile (Scrum) Database: SQL Testing Tool: HPQC Business Exposure Education Details ",Advanced Level
Bertram Frank,Male,Beirut,4.4,Business Analyst,B.Sc. (Science),"Analytical skills, problem-solving, communication, and technical skills, Statistics and probability, Programming skills, Data visualization, Negotiation skills, Decision-making, Project management skills, Industry or business knowledge, Management skills",Advanced Level
Coxon,Female,Kinshasa,4.5,Business Analyst,B.Sc. (Science),"IT Skills: Area Exposure Modeling Tool: Bizagi, MS Visio Prototyping Tool: Indigo Studio. Documentation: MS Office (MS Word, MS Excel, MS Power Point) Testing Proficiency: Smoke, Sanity, Integration, Functional, Acceptance and UI Methodology implemented: Waterfall, Agile (Scrum) Database: SQL Testing Tool: HPQC Business Exposure Education Details 
DOCUMENTATION, TESTING, INTEGRATION, INTEGRATOR, PROTOTYPE , EXCEL, HTML, JAVA, PHP, POWERPOINT
",Advanced Level
Goldschmidt,Male,Islamabad,4.6,Business Analyst,"MBA         	","
Business Analyst, Manual Testing, Black Box Testing, Functional Gui Testing, Operations Management, Teamleader, Good Communication
",Advanced Level
Sinai Greenfield,Female,George Town,4.7,Business Analyst,BE Computer Science,"Analytical skills, problem-solving, communication, and technical skills, Statistics and probability, Programming skills, Data visualization, Negotiation skills, Decision-making, Project management skills, Industry or business knowledge, Management skills",Advanced Level
Doling,Male,San Jose,4.8,Business Analyst,BE Electronics ,"Technical Skills Application Servers: IIS 6.0, Jboss 7.1. Database: SQL, Oracle and DB2. Report Tool: iReport, Crystal repor ",Advanced Level
Kantor,Female,Warsaw,4.9,Business Analyst,Diploma in Business Administration,"Market Research, SWOT Analysis, Business Process Mapping, Financial Statement Analysis, Project Coordination, Customer Relationship Management (CRM)",Advanced Level
Petranec,Male,Kuala Lumpur,3.7,Business Analyst, B.Sc. in Environmental Engineering,"Environmental Impact Assessment, Pollution Control Analysis, Environmental Compliance Monitoring, Environmental Policy Analysis, Sustainability Reporting",Advanced Level
Johansson Joel,Female,Riga,3.8,Business Analyst,B.Com in Finance and Accounting,"Financial Statement Analysis, Cost-Benefit Analysis, Budget Planning, Taxation Analysis, Investment Portfolio Management",Advanced Level
Gustafsson,Male,Paris,3.9,Business Analyst,B.Tech in Information Systems," Database Management, Systems Analysis, Software Development Lifecycle (SDLC), User Acceptance Testing (UAT), Business Process Automation",Advanced Level
Mionoff,Female,Willemstad,2.1,Business Analyst,B.A. in Political Science,"Public Policy Analysis, Government Regulations, Legislative Research, Policy Advocacy, Stakeholder Engagement, Political Risk Analysis",Expert Level
Salkjelsvik,Male,Papeete,4.1,Business Analyst, B.Sc. in Computer Engineering,"Systems Engineering, Requirements Engineering, Software Architecture Design, Agile Methodologies, DevOps Practices, Cloud Computing",Advanced Level
Rekic,Female,Marigot,4.2,Business Analyst,B.Com in Economics,"Economic Data Analysis, Market Research, Econometric Modeling, Financial Forecasting, Policy Impact Assessment",Advanced Level
Porter,Male,Dushanbe,4.3,Business Analyst, B.Tech in Electrical and Electronics Engineering,"Power Systems Analysis, Renewable Energy Integration, Smart Grid Technologies, Electrical Safety Analysis, Energy Efficiency Analysis",Advanced Level
Barton,Male,San Salvador,4.4,Business Analyst,B.A. in English Language and Literature," Language Proficiency Testing, Linguistic Analysis, Textual Analysis, Translation Quality Assessment, Content Localization",Advanced Level
Jussila,Female,Ashgabat,7.1,Business Analyst,B.Sc. in Mathematics,"Statistical Analysis, Predictive Modeling, Data Visualization, Quantitative Analysis, Mathematical Optimization",Advanced Level
Attalah,Female,Panama City,4.6,Business Analyst,B.Com in Marketing,"Marketing Strategy Analysis, Market Segmentation, Consumer Behavior Analysis, Brand Performance Evaluation, Digital Marketing Analytics",Advanced Level
Baxter,Male,Kingston,4.7,Business Analyst, B.Tech in Mechanical Engineering,"Product Lifecycle Management, Finite Element Analysis, Manufacturing Process Optimization, Quality Control Analysis, Supply Chain Management",Advanced Level
Andersson Ellis ,Female,Helsinki,4.8,Business Analyst, B.A. in Psychology," Psychological Assessment, Behavior Analysis, Cognitive Psychology Research, Psychometric Testing, Employee Engagement Analysis",Advanced Level
Hickman,Male,Canberra,4.9,Business Analyst,B.Sc. in Physics,"Scientific Data Analysis, Experimental Design, Instrumentation, Data Visualization, MATLAB, LabVIEW, Scientific Writing",Advanced Level
White Wayland,Female,Oslo,3.7,Business Analyst, B.Tech in Chemical Engineering," B.Tech in Chemical Engineering
Skills: Process Simulation, Chemical Plant Optimization, Material Flow Analysis, Process Safety Management, Petrochemical Market Analysis",Advanced Level
Nicola Yarred,Male,Honiara,3.8,Business Analyst,B.A. in Sociology,"Social Impact Assessment, Community Needs Analysis, Program Evaluation, Qualitative Research Methods, Ethnographic Studies",Advanced Level
Madsen,Female,Mogadishu,3.9,Business Analyst, B.Sc. in Environmental Science," B.Sc. in Environmental Science
Skills: Environmental Impact Assessment, Climate Change Analysis, Sustainable Development Planning, Environmental Policy Analysis, Green Technology Adoption Analysis",Advanced Level
Peter Anna,Male,Juba,4,Business Analyst, B.Com in Accounting,"inancial Reporting, Taxation, Auditing, Cost Accounting, Financial Statement Analysis, ERP Systems",Advanced Level
Ekstrom,Male,Havana,4.1,Business Analyst,B.Tech in Computer Science,"Software Development Life Cycle (SDLC), Requirements Analysis, Agile Methodologies, SQL, Java, Python, UML, Software Testing",Advanced Level
Drazenoic,Female,Nicosia,4.2,Business Analyst,B.A. in History,"Historical Data Analysis, Archival Research, Trend Analysis, Historical Contextualization, Report Writing",Advanced Level
Coelho,Female,San Salvador,4.3,Business Analyst,B.Sc. in Biomedical Engineering,"Medical Device Market Analysis, Regulatory Compliance, Clinical Trial Data Analysis, Healthcare Technology Assessment, Biomedical Product Development",Advanced Level
Robin Alexande,Male,Juba,4.4,Business Analyst,B.Com in International Business,"B.Com in International Business
Skills: Global Market Analysis, Cross-Border Trade Analysis, International Supply Chain Management, Export/Import Documentation, Foreign Exchange Risk Management",Advanced Level
Weisz,Female,Thimphu,4.5,Business Analyst, B.Tech in Civil Engineering,"Construction Cost Estimation, Project Management, Building Information Modeling (BIM), Structural Analysis, Construction Materials Analysis",Advanced Level
Sobey,Male,Kigali,4.6,Business Analyst, B.A. in Anthropology,"Cultural Anthropology Research, Ethnographic Studies, Participant Observation, Cross-Cultural Communication, Cultural Impact Assessment",Advanced Level
Futrelle,Female,Windhoek,4.7,Business Analyst,B.Sc. in Chemistry,"Chemical Analysis, Laboratory Techniques, Quality Control, Chemical Safety Management, Regulatory Compliance",Advanced Level
Osen,Male,Gaza,5,Business Analyst,B.Com in Finance,"Financial Analysis, Investment Portfolio Management, Risk Assessment, Financial Modeling, Capital Budgeting",Expert Level
Giglio,Female,Nairobi,5.1,Business Analyst,B.Tech in Aerospace Engineering,"Aerospace Market Analysis, Aircraft Performance Analysis, Aviation Regulations, Aerospace Supply Chain Management, Aircraft Maintenance Planning",Expert Level
Boulos,Male,Pristina,5.2,Business Analyst,B.A. in Philosophy,"Logical Reasoning, Argument Analysis, Ethical Decision Making, Critical Thinking, Philosophy of Technology",Expert Level
Nysten,Male,The City of Hamilton,5.3,Business Analyst,B.Sc. in Mathematics," Statistical Analysis, Data Visualization, Predictive Modeling, Quantitative Analysis, Mathematical Optimization",Expert Level
Hakkarainen,Female,Monaco,5.4,Business Analyst,B.Com in Marketing," Market Research, Marketing Strategy Analysis, Consumer Behavior Analysis, Brand Performance Evaluation, Digital Marketing Analytics",Expert Level
Burke,Female,Willemstad,5.5,Business Analyst,B.Tech in Mechanical Engineering,"Product Lifecycle Management, Finite Element Analysis, Manufacturing Process Optimization, Quality Control Analysis, Supply Chain Management",Expert Level
Andrew Samuel,Male,Libreville,5.6,Business Analyst,B.A. in Psychology,"Psychological Assessment, Behavior Analysis, Cognitive Psychology Research, Psychometric Testing, Employee Engagement Analysis",Expert Level
Nicholls,Female,Ashgabat,5.7,Business Analyst, B.Sc. in Physics,"Scientific Data Analysis, Experimental Design, Instrumentation, Data Visualization, MATLAB, LabVIEW, Scientific Writing",Expert Level
Andersson Wennerstrom,Male,Kingston,5.8,Business Analyst,B.Tech in Chemical Engineering," Process Simulation, Chemical Plant Optimization, Material Flow Analysis, Process Safety Management, Petrochemical Market Analysis",Expert Level
Ford,Female,Bangkok,5.9,Business Analyst,B.A. in Sociology,"Social Impact Assessment, Community Needs Analysis, Program Evaluation, Qualitative Research Methods, Ethnographic Studies",Expert Level
Navratil,Male,Wellington,6,Business Analyst,B.Sc. in Environmental Science,"Environmental Impact Assessment, Climate Change Analysis, Sustainable Development Planning, Environmental Policy Analysis, Green Technology Adoption Analysis",Expert Level
Byles Rev.,Female,New Delhi,6.1,Business Analyst,B.Com in Accounting,"Financial Reporting, Taxation, Auditing, Cost Accounting, Financial Statement Analysis, ERP Systems",Expert Level
Pears,Male,San Juan,6.2,Business Analyst, B.Tech in Computer Science,"Software Development Life Cycle (SDLC), Requirements Analysis, Agile Methodologies, SQL, Java, Python, UML, Software Testing",Expert Level
Meo,Male,Bandar Seri Begawan,6.3,Business Analyst, B.A. in History," Historical Data Analysis, Archival Research, Trend Analysis, Historical Contextualization, Report Writing",Expert Level
van Billiard,Female,Islamabad,6.4,Business Analyst, B.Sc. in Biomedical Engineering,"Medical Device Market Analysis, Regulatory Compliance, Clinical Trial Data Analysis, Healthcare Technology Assessment, Biomedical Product Development",Expert Level
Olsen,Female,Willemstad,6.5,Business Analyst,B.Com in International Business,"Global Market Analysis, Cross-Border Trade Analysis, International Supply Chain Management, Export/Import Documentation, Foreign Exchange Risk Management",Expert Level
Gilnagh,Male,San Jose,6.6,Business Analyst,B.Tech in Civil Engineering,"Construction Cost Estimation, Project Management, Building Information Modeling (BIM), Structural Analysis, Construction Materials Analysis",Expert Level
Corn,Female,ReykjavÃ­k,6.7,Business Analyst,B.A. in Anthropology,"Cultural Anthropology Research, Ethnographic Studies, Participant Observation, Cross-Cultural Communication, Cultural Impact Assessment",Expert Level
